rating,snippet,response.date,response.snippet,Fecha,Ciudad,Dirección,Establecimiento
5.0,,7 months ago,"Gracias por tu valoración, pues nos ayuda a seguir mejorando para vosotros, nuestros pacientes.",2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,Un gran médico doctor Ferro y todo su equipo de quirofano.Muy agradecida sin duda  sigo confiando en el.Gracias.,7 months ago,Muchas gracias por tu comentario. Todo el equipo está encantado de leerte: nos anima a continuar en esta dirección. ¡Que tengas un buen día y hasta pronto!,2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
4.0,,7 months ago,"Gracias por tu valoración, pues nos ayuda a seguir mejorando para vosotros, nuestros pacientes",2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Muy mala atencion, poca empatia... falta de asuncion de responsabilidades... antes de venir a este hospital id al de la moraleja... tambien es sanitas y la atencion es mejor",8 months ago,"Nos importa mucho tu opinión y nos gustaría darte una atención personal. Para ello, por favor mándanos un Email a teescuchamos-zarzuela@sanitas.es con tus datos de contacto. Muchas gracias. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Pésima atención, muy poca empatía con los pacientes.",8 months ago,"Sentimos la valoración obtenida. Estamos comprometidos con el aprendizaje y la mejora continua; por eso, vuestra opinión nos importa tanto y la transmitiremos a los departamentos correspondientes.",2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,Gran trato por parte del doctor Pulido e Isabel del grupo ginecológico edificio G. Sin duda seguiré revisándome en estas consultas. Muchas gracias por vuestra atención y cuidados.,8 months ago,Muchas gracias por tu confianza. Tu comentario nos anima a prestar siempre el mejor servicio :),2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Soy paciente oncologico y tengo mi seguro con Sanitas , para mi es un hospital de 10 , en cuanto a trato médico, especialistas ,como en atención para citas todo te lo facilitan tanto en recepción , como por la aplicación .
En cuanto a ingresos, habitaciones muy amplias y limpias y el trato de los enfermeros de 10 .
El trato en el edifico de oncología solo tengo buenas palabras, seguido de ginecólogos y cirujano plástico .
Sin duda seguiré tratándome allí .",8 months ago,"Gracias Keka por la confianza que depositas en nosotros, pues nos ayuda a seguir prestando el mejor servicio desde nuestro hospital.",2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Te ofrecen un servicio de parto “humanizado/ parto respetado”. Que hay que contratar, es el
Servicio de la bañera para parir sin epidural.
Al momento de contratarlo luego de que llevo 9 meses yendo a este hospital por que una de las razones que lo elegí fue esta.
Me dicen que no pueden brindar ese servicio.
Así que de respeto y humanización no tiene nada si tengo que parir a costa de cómo se le da la gana al hospital.

NO ENTIENDO LA RAZÓN de que ofrezcan algo que no tienen una falta total de respeto hacia el paciente.",8 months ago,"Sentimos la valoración obtenida. Estamos comprometidos con el aprendizaje y la mejora continua; por eso, por favor, ponte en contacto con nosotros en teescuchamos-zarzuela@sanitas.es con tus datos, para conocer mejor la situación.  [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Experiencia de operación más ingreso de varios días. El proceso ha sido excepcional de principio a fin, tanto por parte del personal como las instalaciones del hospital. Médicos, enfermeros/as, auxiliares, celadores, hasta el personal de limpieza, me han dado un trato humano por encima de lo que hacen en cualquier otro centro de los que he estado. He tenido un proceso difícil y me he visto muy arropada en todo momento. El hospital tiene varios edificios, instalaciones nuevas y renovadas de aspecto moderno. Las habitaciones son amplias. Baño grande, tienen una terraza y una zona de armarios independiente. La comida que ofrecen en los ingresos está muy buena. Te dan la opción de elegir menú cuando te quedas varios días y es la mejor que he probado de hospitales. Felicidades a los/as cocineros. Mención especial para dos profesionales: la Dra Virseda y el Dr. Pablo Nuñez, gracias por vuestra profesionalidad, conocimientos, ayuda y trato. Solo tengo palabras de agradecimiento para ellos y para este centro.",11 months ago,"Hola Lara
Gracias por tus comentarios. Estamos contentos de poder ayudarte porque esa es nuestra misión.",2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
3.0,"Experiencia de ingreso de 1 día. Nada que ver con el ingreso que tuve hace 3 meses. Por favor cambiar la comida, sé que tenéis la cafetería en obras pero esos paquetes que dais están incomibles, ni en un hospital público... Las enfermeras los abren y les echan la sal, me queje sin saber esto de que el puré estaba muy salado y me pusieron dieta sin sal sin preguntarme. Coincidió con el fin de semana y tardaban bastante en atenderte en los avisos. La verdad que porque he vivido otra operación totalmente diferente y buena, sino lo juzgaría mucho peor",8 months ago,"Sentimos la valoración obtenida. Estamos comprometidos con el aprendizaje y la mejora continua; por eso, te agradecemos tu opinión, que trasladaremos a los departamentos correspondientes.",2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,PESIMO! jamas te atienden en la zarzuela,8 months ago,"Queremos mejorar siempre. Por favor, si lo deseas, escríbenos a en teescuchamos-zarzuela@sanitas.es con tus datos y así conocer la situación de primera mano. Muchas gracias. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2023-07-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"He acudido esta mañana para una gastroscopia y quería felicitar a todo el equipo y compartir mi grata experiencia públicamente. Tanto el Dr. anestesista como la Dra que me realizó la gastroscopia encantadores, delicados y muy profesionales. El personal en general igual de agradable y cualificado. Muchas gracias por hacer de una prueba incómoda y que te produce estrés, una simple estancia o siestecilla de 20 minutos! Se agradece mucho el trato.",8 months ago,"Gracias por la confianza que depositas en nosotros, pues nos ayuda a seguir prestando el mejor servicio desde nuestros centros.",2023-06-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,,9 months ago,"Hola катя,
Gracias por dedicarnos tiempo y comunicarnos tu opinión.
Que tengas un buen día",2023-06-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Teníamos cita para un TAC con sedación y al llegar tuvimos un problema porque no figuraba la sedación, pero tanto anestesistas como la Doctora y resto de personal se portaron fenomenal y lo solucionaron rápidamente. No puedo poner ninguna pega ya que fueron muy atentos, cariñosos con El Niño y sobre todo profesionales. Muchas gracias.",9 months ago,"¡Gracias por tu comentario! 
Estamos orgullosos de saber que la experiencia en nuestro establecimiento ha sido de tu agrado. 
Que tengas un buen día, 
El equipo Hospital Sanitas La Zarzuela.",2023-06-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Tuve a mi primera hija el 29 de diciembre de 2022 aquí y la atención de las matronas y enfermeras fue perfecta! Tenía todos los miedos que una madre primeriza puede tener y me acompañaron y dieron apoyo todo el tiempo. Fue una cesárea perfecta, con mucha contención y profesionales de lujo. Todas muy jovencitas y super profesionales, se nota la vocación que tienen. Desde el primer segundo controlaron todo el tiempo a la bebé y estuvieron super atentos a cualquier cosa, para mí fue una tranquilidad enorme saber que estaba en buenas manos. Muchas gracias! Sin dudas una experiencia inolvidable.",9 months ago,Muchas gracias por compartir tu experiencia. Nuestros profesionales agradecen tus comentarios y siempre nos animan a seguir mejorando la atención que prestamos.,2023-06-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
4.0,"""La Zarzuela"" es un buen hospital . El personal es muy profesional y los doctores son realmente buenos. Te atienden con una calidad que te deja tranquilo y seguro de que estás en buenas manos.
Las instalaciones están impecables. Además, el ambiente es acogedor, lo que ayuda a reducir los nervios que siempre se tienen al visitar un hospital.
Lo mejor de todo es que tienen la última tecnología en todas las especialidades. Desde las máquinas hasta los equipos médicos, todo es de última generación. Esto se traduce en diagnósticos más precisos y tratamientos más efectivos.
El unico “pero” que le pondría es que a veces el tiempo de espera para alguna especialidad es demasiado largo. Ejemplo: resonancia magnética 1 mes",9 months ago,"Hola Antonio,
¡Gracias por tu valoración positiva! Gracias por compartir con nosotros tus  sugerencias, que transmitiremos al equipo correspondiente. Quedamos a tu disposición y te deseamos una excelente tarde.
¡Un saludo!",2023-06-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,Pésima gestión de reserva de citas. Acabas yendo a clínicas fuera del seguro.,9 months ago,"Gracias por compartir tu opinión. Para nosotros es muy importante vuestra valoración y seguir mejorando. Si lo deseas, puedes hacernos llegar tus sugerencias a  teescuchamos-zarzuela@sanitas.es [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2023-06-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Inaceptable, una vez mas, una hora de espera para una cita medica. Nos dan hora a las 10 y nos atienden a las 11. No entiendo por que nos faltan al respeto de esta forma. Ademas, se jactan de mensajes como el de la foto adjunta… inexplicable",9 months ago,"Nos importa mucho tu opinión y nos gustaría darte una atención personal. Para ello, por favor, si lo deseas, puedes escribirnos a teescuchamos-zarzuela@sanitas.es con tus datos de contacto. Muchas gracias. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2023-06-07 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Excelente atención y lo más importante es que tienen buena comunicacion entre los especialistas que ahí se encuentran y eso ayuda a solucionar los problemas del paciente. Se tardaron un poco pero bueno, durante todo ese tiempo me hicieron pruebas nasales y revisión de todo tipo sali feliz y contenta porque encontraron la cura a mi problema y me dieron medicación intravenosa para venirme a casa tranquila.",10 months ago,Muchas gracias por compartir tu experiencia. Nuestros profesionales agradecen tus comentarios y siempre nos animan a seguir mejorando la atención que presta nuestro hospital.,2023-05-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Imposible hablar con este hospital por teléfono. Con suerte después de varias llamadas te acaban cogiendo en la centralita, pero al pasarte al área deseada, cirugía digestiva en mi caso, tampoco te cogen el teléfono. Desesperante.",10 months ago,"Nos importa mucho tu opinión y nos gustaría darte una atención personal. Para ello, por favor mándanos un Email a teescuchamos-zarzuela@sanitas.es con tus datos de contacto. Muchas gracias. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2023-05-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Toda mi vida yendo a este hospital y ha pegado un bajón de calidad tremendo, con consecuencias muy graves para los pacientes. En Urgencias llegó mi abuela con una caída, le hicieron una radiografía, le dijeron que no tenía nada y tres días después sin poder respirar, tenía una costilla rota y no habían sido capaces de verlo. Mi madre llegó ayer con una caída grave, no podía mover la pierna, muchísimo dolor. De nuevo le hicieron una radiografía y el médico de urgencias le dice que no tiene nada, que analgésicos y ya. Una noche espantosa de dolor, la.pierma entera negra... vamos al puerta de hierro hoy y tiene la tibia rota. Me molesto en escribir esta reseña porque ya es grave la de fallos muy graves que se están cometiendo en este hospital.",10 months ago,"Nos importa mucho tu opinión. Para ello, si lo deseas, puedes ponerte en contacto con nosotros a través del email a teescuchamos-zarzuela@sanitas.es, con tus datos de contacto. Muchas gracias. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2023-05-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Hace años era sinónimo de calidad. Hoy es sinónimo de hospital casi de un pais sudamericano con el 90% de los médicos que te atienden en planta y urgencias extranjeros con deficiente preparación y exceso de ego. Sólo vale para cirugía programada. Si es algo grave ni se te ocurra ir a urgencias. Solo cosas que no peligre tu vida, cosas banales y partos. En planta lo peor es la comida. Absolutamente incomestible. Las habitaciones muy bien. Buen servicio de limpieza.",10 months ago,"Queremos mejorar siempre. Si lo deseas, por favor, escríbenos a en teescuchamos-zarzuela@sanitas.es con tus datos para así conocer la situación de primera mano. Muchas gracias. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2023-05-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Fue atendido muy bien, en menos de media hora ya estaba con las recetas médicas para mi tratamiento. Hicieron test de covid y gripe. Todos muy atenciosos.",10 months ago,Muchas gracias por tu confianza. Tu comentario nos anima a prestar siempre el mejor servicio.,2023-05-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
2.0,"Lamentable atención en Urgencias pediátricas, decepción absoluta por el trato recibido por quienes son los primeros a los que les puedes contar lo que le pasa a tu hijo, 2 de la mañana y ellos sólo necesitan que les muestres  la tarjeta, porque no tienen los medios para localizarte por el nombre o por la tarjeta virtual, por lo que tienes que dar la vuelta al edificio e ir a las Urgencias generales a registrar los datos, ante mi nerviosismo porque mi hijo no se tenía en pie y aún nadie me había preguntado qué le pasaba me han respondido desairados y con muy mal tono, ninguna empatía con la situación ninguna mano izda. Muy decepcionada. Es  en este tipo de situaciones donde se ve la calidad del servicio y de los profesionales y sinceramente  por lo que he vivido hoy no están en absoluto a la altura.",10 months ago,"Sentimos la valoración obtenida. Estamos comprometidos con el aprendizaje y la mejora continua; por eso, si lo deseas, puedes contactar con nosotros en teescuchamos-zarzuela@sanitas.es con tus datos, para conocer mejor la situación.  [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2023-04-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Muchísimas gracias a todo el equipo de la doctora Viana y a todo el personal. Calidad humana y trato muy por encima de nuestras expectativas. Lola, Borja y Carlos",11 months ago,Muchas gracias por tu confianza. Tu comentario nos anima a prestar siempre el mejor servicio.,2023-04-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,,10 months ago,"Muchas gracias por tu tiempo y valoración, que nos ayuda sin duda a seguir mejorando para vosotros, nuestros pacientes.",2023-04-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,Desastre absoluto. Mucho cuidado con entrar a formar parte de esta sociedad. En Marzo del 23 estan dando citas para Agosto pero sin agenda todavia. Me recomiendan llamar cada 15 días y probar suerte. Mi cuota se debe abonar como si tuviera un servicio q no tengo. Sobredimensionado en usuarios pero muy deficiente en servicios.,11 months ago,"si nos quiere dejar sus datos en dirgerenciahlz@sanitas.es, podemos ver con qué medico y especialidad quiere la cita.Gracias",2023-04-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Desbordados. Imposible una cita presecial,o telefónica o video llamada. Como se les ha podido ir asi de las manos el servicio al paciente?",11 months ago,"si nos quiere dejar sus datos en dirgerenciahlz@sanitas.es, podemos ver con qué medico y especialidad quiere la cita.Gracias",2023-04-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Quiero destacar en especial el trato recibido por una trabajadora, su nombre es Cristina Ribera Torres, está en el edificio A.
Hemos salido muy satisfechos de la intervención que le han hecho a mi padre y ella nos ha facilitado mucho el tema de la tramitación, una gran profesional",11 months ago,Desde el hospital queremos agradecer tus opiniones y sugerencias con el fin de seguir mejorando para ofrecerte el mejor servicio. Gracias por tu colaboración.,2023-04-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
2.0,"La atención telefónica para dar fechas nefasta, poca o nada empatia, nada de rapidez y mala atención en general. Creo que como bien hospital que es deberían de formar más  a las personas de atención al paciente. Los médicos excelentes y profesionales pero atención telefónica  0.",11 months ago,Nos gustaría conocer mejor qué ha ocurrido y mejorar nuestro servicio. Para ello: ¿podrías escribirnos a teescuchamos-zarzuela@sanitas.e con tus datos? [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr],2023-04-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Me hacen una gastroscopia con biopsia (incluyendo sedación) y como han cambiado un departamento, no tienen mi informe, ni ellos ni Sanitas! Me parece increíble ... y nadie se hace responsable.",11 months ago,"Nos importa mucho tu opinión y nos gustaría darte una atención personal. Para ello, por favor mándanos un Email a teescuchamos-zarzuela@sanitas.es con tus datos de contacto. Muchas gracias. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr",2023-04-08 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Acudimos a este hospital para que a un familiar le implantaran un balón gástrico. En la consulta del profesional de digestivo ""se nos informó"" de todo lo bueno que la implantación suponía, pero respecto de los riesgos nos dijeron que no había conocido ningún caso de rechazo, que era algo muy extraño. Confiamos en las palabras del Dr. Alvarado. Pero desde la implantación todo fueron problemas, que según ese doctor eran normales (dolor, vómitos, deshidratación...) Mi familiar acabó al mes por no poder ingerir agua sin vomitar hasta que tuvo un dolor fortísimo en los riñones, acabando en urgencias del Hospital Universitario de Toledo con un cólico renal y un ingreso de una semana. Le tuvieron que quitar el balón en la Zarzuela y la misma tarde había una persona que también le habían implantado el riñón el mismo día que a mi familiar y que también se lo quitaban por múltiples problemas. Está claro que no es tan raro que el balón cause muchos problemas, más bien es algo que puede suceder.
Como ya habíamos pagado todo el tratamiento, y somos de fuera de Madrid, pedimos la devolución correspondiente a los 2 años de seguimiento (psicólogo y nutricionista), y no nos han devuelto nada, sin molestarse ni siquiera en contestarnos.
Creo que este hospital oculta la información negativa sobre los problemas de rechazo del riñón adrede y luego , si pasan, se desentienden. Su interés es solo económico.",11 months ago,"Nos importa mucho tu opinión y nos gustaría darte una atención personal. Para ello, por favor mándanos un Email a teescuchamos-zarzuela@sanitas.es con tus datos de contacto. Muchas gracias. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2024-03-01 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Trato humano, profesionales estupendos y magníficas instalaciones. El mejor hospital de Madrid a mi entender.",11 months ago,Queremos agradecer tus opiniones y sugerencias con el fin de seguir mejorando para ofrecerte el mejor servicio. Gracias por tu colaboración.,2024-03-01 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Mal servicio por parte del dentista Vilar Sancho Rafael, me ha dejado un diente con sensibilidad cosa que no me molestaba antes de el tocarlo y otro diente que solo tenía que quitar una pequeña mancha de nada  me lo dejó súper ancho de un lado y se lo dije apenas terminó, ya que vió mi cara de no estar contenta, que por estar pendiente a la conversación que tenía con su ayudante no prestaba atención a lo que estaba haciendo, fatal y pésimo servicio volví para que lo solucionará y lo ha dejado igual. Poco profesional.
Ahora me toca ir a un verdadero profesional para que me solucione el destrozo de esta persona.",11 months ago,"Sentimos la valoración obtenida. Estamos comprometidos con el aprendizaje y la mejora continua; por eso, por favor, ponte en contacto con nosotros en teescuchamos-zarzuela@sanitas.es con tus datos, para conocer mejor la situación.  [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2024-03-01 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
5.0,"Quiero felicitar a Pilar la administrativa de la Unidad del Dolor , sin ella los clientes  estarían  desatendidos.Menos mal que has vuelto.",a year ago,"Hola Mayte,
Gracias por dedicarnos tiempo y comunicarnos tu opinión.
Que tengas un buen día,",2024-03-01 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
3.0,"Primero quiero resaltar el trabajo de la matrona que ha sido nuestro angel, Erika, fue lo que nos salvo de la mala experiencia.

Quiero contar mi experiencia en mi parto , que he tenido el dia 7 de febrero 2023.
Escogímos la Zarzuela, por su protocolo de PARTO RESPETADO, aun quedándome a 1 hora de casa, y haciendo un esfuerzo cada control y cada consulta durante el preparto con lo que me suponia trasladarme hasta alli.

El dia que me puse de parto estaba de 2 cm, no me querian ingresar a la sala de dilatación por lo que me mandaron a casa y luego al regresar me mantuvieron desde las 6 hasta las 9 , mientras con vómitos por el dolo, y sin moverme, por los cables de los monitores.

Nos pasaron a la sala de dilatación, y todo mi plan de parto se cayo por el suelo, los monitores inalámbricos que había pedido esos meses, no los tenian disponibles, por lo que me dejaron anclada a un sitio por los cables.
Lo primero fue que al entrar a la habitación, me cerro en la cara la puerta de la sala de dilatación la matrona de turno ( no era Erika) donde estaban la bañera, las telas para colgarme, la fitball, la silla de parto.
A lo que le dije , pero yo me he venido hasta aqui para poder usar eso, a lo cual no supo que responderme me dijo, emmm no se puede, le pregunto a mi compañero y nunca mas apareció.

El trabajo de dilatación lo hice sin moverme a penas, y gracias al trabajo de Erika que pude ir avanzando.

Cuando llego el momento del expulsivo, fue el peor momento, ya que la matrona estaba sola en la habitación con el padre de la bebe, yo ya estaba con la cabeza de la bebe coronando y salió la mitad, y la ginecologa no se presento hasta 5 minutos después, lo que hizo que la bebe se quede sin oxigeno x unos minutos, por lo que se lleno la sala, no me la dieron enseguida cortaron el cordón rápido y le hicieron reanimación mas limpiarle todo el cuerpo, cosas que yo tenia pedidas que no.
En mi vulnerabilidad no era capaz de pedirles que no lo hagan, todo eso hasta que el padre dijo en voz alta a toda la habitación estaís haciendo todo lo que la madre no quería, la estáis limpiando, os la habéis quitado, habéis cortado el cordón.
A lo que se quedaron todas quietas y me trajeron la bebe enseguida y se disculparon.

Luego de esta experiencia, dias después,  aun sigo llorando.",a year ago,"Nos importa mucho tu opinión y nos gustaría darte una atención personal. Para ello, por favor mándanos un Email a teescuchamos-zarzuela@sanitas.es con tus datos de contacto. Muchas gracias. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr]",2024-03-01 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
1.0,"Un año después solamente he tenido una respuesta a esta queja, a través de este mismo medio, diciendo que escriba a atención al paciente, a quien ya escribí en su momento y en su día me dijeron que ya me escribirían. Por supuesto no he escrito de nuevo.

Este medio sirve para que la gente sepa de qué va la clínica de Sanitas Zarzuela. Una atención malísima y empeorando, corroborada de nuevo por mi madre (de 89 años) hace un par de semanas, cuando fue a hacerse una prueba y le hicieron esperar 4 horas pasando frío con la batita de papel y sola, para una cosa que se tarda media hora.

Que la gente sepa dónde se mete. Esta es la SANIDAD PRIVADA, menudo timo.

Ampliamos la queja al Community Manager de Zarzuela. Lo esperable sería que la atención al cliente del hospital estuviera atenta a lo que aquí se dice, hay muchas ideas para mejorar. Entre otras las respuestas automáticas.

Esta queja es para el hospital, para la Dra. del servicio de urgencias que me atendió y para la recepcionista que estaba la tarde del día 31 de enero de 2021.
Fui a urgencias aproximadamente a las 2 y media o tres de la tarde, previamente diagnosticada de COVID. Fui porque me encontraba muy mal y tenía náuseas y diarrea.
Me llevó una ambulancia que tardó unos 40 minutos en llegar, lo cual entendí como algo normal dadas las circunstancias.
Estuve más de dos horas en la sala de espera, tiempo en el que me atendieron, me hicieron radiografía, análisis de sangre y me dieron el informe, este tiempo de espera lo consideré normal.
Sin embargo, vomité tres veces en el baño de la sala de espera. La tercera fue mientras estaba con la doctora, que no se inmutó. Nadie fue a limpiar ese baño en todo el tiempo que estuve en la sala de espera. Alrededor de 7 horas.
En el informe no consideraban necesario darme ninguna medicación preventiva para no desarrollar neumonía a causa del COVID, y no les pareció relevante esperar el dato de la Ferritina, dato, que me he enterado después, puede favorecer el abordaje precoz en los pacientes con COVID-19 que van a evolucionar de forma no favorable. Mi Ferritina era de 414 frente al máximo de 130 de referencia.
Estuve 4 horas esperando a que viniera a recogerme una ambulancia.
Cuando llevaba casi tres horas de espera, fui al mostrador de recepción a preguntar por qué no venía la ambulancia. De malos modos me dijeron que qué esperaba, que estaban muy ocupadas. Le dije que por favor mirara si se les había pasado llamarla y de malos modos me dijo que eso nunca les pasa, que esperase.
Cuando llegó la ambulancia, le pregunté al conductor si estaban muy liados, que llevaba 4 horas esperando y para mi sorpresa me dijo que no, que bueno, que él estaba cenando y por eso se había retrasado un poco más, pero que no había saturación. Parece ser que sí se les había olvidado.
Me tuvieron 7 horas esperando en una silla, en una sala llena de gente, en la que hacía mucho frío (no me quité el abrigo, la bufanda ni el gorro en todo el tiempo que estuve ahí), Con fiebre alta, frío, tos, náuseas... COVID.
Y lo peor es que en ese tiempo debieron recibir el dato de la Ferritina, pero no consideraron importante avisarme ni allí, ni después a mi casa.
A los tres días había desarrollado ya una neumonía bilateral que enseguida se convirtió en una neumonía severa y estuve ingresada 13 días, por supuesto no en La Zarzuela.",2 years ago,"Sentimos la valoración obtenida, por favor, para poder profundizar en este asunto póngase en contacto con nosotros a través de teescuchamos-zarzuela@sanitas.es y le responderemos en el menor tiempo posible. [+info. sobre como tratamos tus datos personales en www.sanitas.es/gdpr].",2024-03-01 19:54:54.765177,Madrid,"Calle de Pleyades, 25",Hospital Universitario La Zarzuela
